date,index_code,index_name,close,pe_ttm,pe_static,pb,dividend_yield,bond_yield
2022-08-16,H30269,红利低波,8949.3600,5.0600,,,7.3847,2.6346
2022-08-17,H30269,红利低波,8989.2600,5.0900,,,7.3412,2.6124
2022-08-18,H30269,红利低波,8906.0100,5.0500,,,7.3993,2.5800
2022-08-19,H30269,红利低波,8992.2600,5.0900,,,7.3412,2.5875
2022-08-22,H30269,红利低波,9063.2700,5.1000,,,7.3268,2.5925
2022-08-23,H30269,红利低波,9066.2800,5.0800,,,7.3556,2.6075
2022-08-24,H30269,红利低波,8973.5700,5.0700,,,7.3701,2.6100
2022-08-25,H30269,红利低波,9184.3600,5.1400,,,7.2697,2.6390
2022-08-26,H30269,红利低波,9159.5400,5.1200,,,7.2981,2.6430
2022-08-29,H30269,红利低波,9224.3400,5.1100,,,7.3124,2.6225
2022-08-30,H30269,红利低波,9238.3400,5.1000,,,7.3268,2.6130
2022-08-31,H30269,红利低波,9188.8300,5.1500,,,7.2556,2.6225
2022-09-01,H30269,红利低波,9291.2900,5.0800,,,7.3556,2.6125
2022-09-02,H30269,红利低波,9271.1400,5.0600,,,7.3847,2.6226
2022-09-05,H30269,红利低波,9450.2000,5.1200,,,7.2981,2.6180
2022-09-06,H30269,红利低波,9554.3200,5.1500,,,7.2556,2.6140
2022-09-07,H30269,红利低波,9562.3500,5.1300,,,7.2839,2.6215
2022-09-08,H30269,红利低波,9573.3600,5.1300,,,7.2839,2.6256
2022-09-09,H30269,红利低波,9690.4100,5.1800,,,7.2136,2.6350
2022-09-13,H30269,红利低波,9633.8000,5.1800,,,7.2136,2.6427
2022-09-14,H30269,红利低波,9562.0900,5.1500,,,7.2556,2.6625
2022-09-15,H30269,红利低波,9609.0800,5.2000,,,7.1859,2.6625
2022-09-16,H30269,红利低波,9321.7300,5.0900,,,7.3412,2.6730
2022-09-19,H30269,红利低波,9323.4800,5.1300,,,7.2839,2.6750
2022-09-20,H30269,红利低波,9276.1400,5.0900,,,7.3412,2.6640
2022-09-21,H30269,红利低波,9353.0700,5.1000,,,7.3268,2.6451
2022-09-22,H30269,红利低波,9313.1100,5.1100,,,7.3124,2.6501
2022-09-23,H30269,红利低波,9232.7100,5.1100,,,7.3124,2.6802
2022-09-26,H30269,红利低波,9069.0900,5.0400,,,7.4140,2.7154
2022-09-27,H30269,红利低波,9165.6800,5.0300,,,7.4287,2.7051
2022-09-28,H30269,红利低波,9085.2400,5.0400,,,7.4140,2.7401
2022-09-29,H30269,红利低波,9012.1600,5.0100,,,7.4584,2.7501
2022-09-30,H30269,红利低波,9050.8600,5.0600,,,7.3847,2.7601
2022-10-10,H30269,红利低波,9090.0000,5.0800,,,7.3556,2.7402
2022-10-11,H30269,红利低波,9078.4500,5.0600,,,7.3847,2.7426
2022-10-12,H30269,红利低波,9195.5000,5.0900,,,7.3412,2.7352
2022-10-13,H30269,红利低波,9109.1000,5.0300,,,7.4287,2.7252
2022-10-14,H30269,红利低波,9171.8600,5.0500,,,7.3993,2.6977
2022-10-17,H30269,红利低波,9137.3700,5.0300,,,7.4287,2.7002
2022-10-18,H30269,红利低波,9105.9000,5.0100,,,7.4584,2.7002
2022-10-19,H30269,红利低波,9061.7600,4.9900,,,7.4883,2.7052
2022-10-20,H30269,红利低波,8991.5700,4.9800,,,7.5033,2.7175
2022-10-21,H30269,红利低波,9023.5500,4.9900,,,7.4883,2.7278
2022-10-24,H30269,红利低波,8818.3400,4.9200,,,7.5948,2.7153
2022-10-25,H30269,红利低波,8769.6600,4.9100,,,7.6103,2.7278
2022-10-26,H30269,红利低波,8702.8300,4.8500,,,7.7044,2.7025
2022-10-27,H30269,红利低波,8745.6900,4.8300,,,7.7363,2.6953
2022-10-28,H30269,红利低波,8592.9500,4.8000,,,7.7847,2.6653
2022-10-31,H30269,红利低波,8378.5400,4.6900,,,7.9673,2.6433
2022-11-01,H30269,红利低波,8459.1000,4.6600,,,8.0186,2.6629
2022-11-02,H30269,红利低波,8569.7400,4.6700,,,8.0014,2.6854
2022-11-03,H30269,红利低波,8500.4200,4.6300,,,8.0705,2.6776
2022-11-04,H30269,红利低波,8644.0200,4.7000,,,7.9503,2.7023
2022-11-07,H30269,红利低波,8685.9500,4.7100,,,7.9334,2.7003
2022-11-08,H30269,红利低波,8688.2100,4.7000,,,7.9503,2.6853
2022-11-09,H30269,红利低波,8678.2900,4.7100,,,7.9334,2.6953
2022-11-10,H30269,红利低波,8693.6000,4.7200,,,7.9166,2.7028
2022-11-11,H30269,红利低波,8918.7000,4.8200,,,7.7524,2.7354
2022-11-14,H30269,红利低波,8892.1600,4.8200,,,7.7524,2.8354
2022-11-15,H30269,红利低波,8935.4300,4.8500,,,7.7044,2.8155
2022-11-16,H30269,红利低波,8906.2900,4.8300,,,7.7363,2.8329
2022-11-17,H30269,红利低波,8875.6300,4.8200,,,7.7524,2.8026
2022-11-18,H30269,红利低波,8825.1200,4.8000,,,7.7847,2.8250
2022-11-21,H30269,红利低波,8790.6700,4.7900,,,7.8009,2.8180
2022-11-22,H30269,红利低波,8885.2500,4.8600,,,7.6886,2.8276
2022-11-23,H30269,红利低波,8944.5400,4.9000,,,7.6258,2.7975
2022-11-24,H30269,红利低波,8984.9900,4.9000,,,7.6258,2.7950
2022-11-25,H30269,红利低波,9158.5800,5.0100,,,7.4584,2.8300
2022-11-28,H30269,红利低波,9108.9700,4.9500,,,7.5488,2.8600
2022-11-29,H30269,红利低波,9378.7300,5.0700,,,7.3701,2.8800
2022-11-30,H30269,红利低波,9362.4600,5.0500,,,7.3993,2.8850
2022-12-01,H30269,红利低波,9299.5700,5.0000,,,7.4733,2.8600
2022-12-02,H30269,红利低波,9230.3100,4.9700,,,7.5184,2.8676
2022-12-05,H30269,红利低波,9385.6400,5.0700,,,7.3701,2.8902
2022-12-06,H30269,红利低波,9344.8600,5.0600,,,7.3847,2.9152
2022-12-07,H30269,红利低波,9290.1800,5.0100,,,7.4584,2.8702
2022-12-08,H30269,红利低波,9321.2900,5.0400,,,7.4140,2.8853
2022-12-09,H30269,红利低波,9279.6300,5.0600,,,7.3847,2.8903
2022-12-12,H30269,红利低波,9153.6600,5.0000,,,7.4733,2.8902
2022-12-13,H30269,红利低波,9201.1800,5.0300,,,7.4287,2.8952
2022-12-14,H30269,红利低波,9165.7100,5.0300,,,7.4287,2.8655
2022-12-15,H30269,红利低波,9069.0400,4.9800,,,7.5033,2.8829
2022-12-16,H30269,红利低波,9168.8300,5.0300,,,7.4287,2.8856
2022-12-19,H30269,红利低波,9009.5000,4.9600,,,7.5336,2.8632
2022-12-20,H30269,红利低波,8918.5000,4.9100,,,7.6103,2.8732
2022-12-21,H30269,红利低波,8914.3000,4.9200,,,7.5948,2.8606
2022-12-22,H30269,红利低波,8863.2900,4.9200,,,7.5948,2.8503
2022-12-23,H30269,红利低波,8829.0700,4.9100,,,7.6103,2.8251
2022-12-26,H30269,红利低波,8815.6400,4.8900,,,7.6414,2.8378
2022-12-27,H30269,红利低波,8921.8800,4.9500,,,7.5488,2.8657
2022-12-28,H30269,红利低波,8927.9800,4.9800,,,7.5033,2.8503
2022-12-29,H30269,红利低波,8860.3000,4.9300,,,7.5794,2.8376
2022-12-30,H30269,红利低波,8920.7600,4.9600,,,7.5336,2.8353
2023-01-03,H30269,红利低波,8971.9800,4.9800,,,7.5033,2.8228
2023-01-04,H30269,红利低波,9036.8800,5.0200,,,7.4435,2.8103
2023-01-05,H30269,红利低波,9033.0700,5.0100,,,7.4584,2.8304
2023-01-06,H30269,红利低波,9023.2900,5.0100,,,7.4584,2.8328
2023-01-09,H30269,红利低波,9019.6900,5.0100,,,7.4584,2.8428
2023-01-10,H30269,红利低波,8957.5200,4.9800,,,7.5033,2.8602
2023-01-11,H30269,红利低波,8991.5700,5.0200,,,7.4435,2.8603
2023-01-12,H30269,红利低波,8977.9000,5.0300,,,7.4287,2.8778
2023-01-13,H30269,红利低波,9062.9400,5.0700,,,7.3701,2.9010
2023-01-16,H30269,红利低波,9092.9300,5.0600,,,7.3847,2.9167
2023-01-17,H30269,红利低波,9074.9300,5.0500,,,7.3993,2.9017
2023-01-18,H30269,红利低波,9108.9500,5.0600,,,7.3847,2.9222
2023-01-19,H30269,红利低波,9134.0400,5.0600,,,7.3847,2.9145
2023-01-20,H30269,红利低波,9214.2200,5.0900,,,7.3412,2.9331
2023-01-30,H30269,红利低波,9209.1700,5.0800,,,7.3556,2.9133
2023-01-31,H30269,红利低波,9226.9400,5.0600,,,7.3847,2.8977
2023-02-01,H30269,红利低波,9272.9600,5.0700,,,7.3701,2.9101
2023-02-02,H30269,红利低波,9279.0100,5.0600,,,7.3847,2.8970
2023-02-03,H30269,红利低波,9207.4400,5.0300,,,7.4287,2.8943
2023-02-06,H30269,红利低波,9189.1200,5.0200,,,7.4435,2.9017
2023-02-07,H30269,红利低波,9227.2000,5.0300,,,7.4287,2.8964
2023-02-08,H30269,红利低波,9172.0100,5.0200,,,7.4435,2.8973
2023-02-09,H30269,红利低波,9249.5100,5.0300,,,7.4287,2.8912
2023-02-10,H30269,红利低波,9273.1200,5.0300,,,7.4287,2.9003
2023-02-13,H30269,红利低波,9307.2200,5.0200,,,7.4435,2.8943
2023-02-14,H30269,红利低波,9357.2400,5.0300,,,7.4287,2.8914
2023-02-15,H30269,红利低波,9330.3800,5.0100,,,7.4584,2.8918
2023-02-16,H30269,红利低波,9282.2600,5.0000,,,7.4733,2.8907
2023-02-17,H30269,红利低波,9251.9600,5.0000,,,7.4733,2.8920
2023-02-20,H30269,红利低波,9472.6100,5.0900,,,7.3412,2.9170
2023-02-21,H30269,红利低波,9565.7200,5.1200,,,7.2981,2.9190
2023-02-22,H30269,红利低波,9568.1000,5.0900,,,7.3412,2.9175
2023-02-23,H30269,红利低波,9570.0100,5.1000,,,7.3268,2.9220
2023-02-24,H30269,红利低波,9547.3400,5.0800,,,7.3556,2.9126
2023-02-27,H30269,红利低波,9497.1400,5.0700,,,7.3701,2.9117
2023-02-28,H30269,红利低波,9550.3500,5.0800,,,7.3556,2.9017
2023-03-01,H30269,红利低波,9620.1400,5.1200,,,7.2981,2.8977
2023-03-02,H30269,红利低波,9679.7800,5.1600,,,7.2416,2.9111
2023-03-03,H30269,红利低波,9767.4100,5.2400,,,7.1310,2.9026
2023-03-06,H30269,红利低波,9751.5100,5.2200,,,7.1583,2.8826
2023-03-07,H30269,红利低波,9718.3400,5.2800,,,7.0770,2.8726
2023-03-08,H30269,红利低波,9716.9300,5.2700,,,7.0904,2.8828
2023-03-09,H30269,红利低波,9689.2700,5.2600,,,7.1039,2.8752
2023-03-10,H30269,红利低波,9518.5300,5.1700,,,7.2276,2.8627
2023-03-13,H30269,红利低波,9648.8400,5.2800,,,7.0770,2.8703
2023-03-14,H30269,红利低波,9591.2100,5.2500,,,7.1174,2.8652
2023-03-15,H30269,红利低波,9756.9800,5.3200,,,7.0238,2.8652
2023-03-16,H30269,红利低波,9665.4600,5.3100,,,7.0370,2.8552
2023-03-17,H30269,红利低波,9788.0700,5.3800,,,6.9454,2.8602
2023-03-20,H30269,红利低波,9758.3400,5.3800,,,6.9454,2.8504
2023-03-21,H30269,红利低波,9719.6600,5.3100,,,7.0370,2.8604
2023-03-22,H30269,红利低波,9783.4600,5.3600,,,6.9714,2.8577
2023-03-23,H30269,红利低波,9789.9200,5.3900,,,6.9326,2.8652
2023-03-24,H30269,红利低波,9718.8900,5.3100,,,7.0370,2.8676
2023-03-27,H30269,红利低波,9635.9300,5.2500,,,7.1174,2.8551
2023-03-28,H30269,红利低波,9663.7200,5.2900,,,7.0636,2.8556
2023-03-29,H30269,红利低波,9611.0000,5.2700,,,7.0904,2.8532
2023-03-30,H30269,红利低波,9664.3200,5.3700,,,6.9584,2.8603
2023-03-31,H30269,红利低波,9694.8500,5.3400,,,6.9975,2.8528
2023-04-03,H30269,红利低波,9781.0200,5.3400,,,6.9975,2.8604
2023-04-04,H30269,红利低波,9840.6100,5.4300,,,6.8815,2.8584
2023-04-06,H30269,红利低波,9755.8600,5.4300,,,6.8815,2.8605
2023-04-07,H30269,红利低波,9748.4300,5.4200,,,6.8942,2.8464
2023-04-10,H30269,红利低波,9761.0200,5.4700,,,6.8312,2.8455
2023-04-11,H30269,红利低波,9868.3400,5.5200,,,6.7693,2.8203
2023-04-12,H30269,红利低波,10022.2500,5.6100,,,6.6607,2.8158
2023-04-13,H30269,红利低波,10040.8300,5.6200,,,6.6488,2.8277
2023-04-14,H30269,红利低波,10005.3800,5.6400,,,6.6253,2.8281
2023-04-17,H30269,红利低波,10147.1500,5.8000,,,6.4425,2.8432
2023-04-18,H30269,红利低波,10162.8500,5.8300,,,6.4093,2.8319
2023-04-19,H30269,红利低波,10175.8700,5.8200,,,6.4204,2.8333
2023-04-20,H30269,红利低波,10251.0800,5.8400,,,6.3984,2.8332
2023-04-21,H30269,红利低波,10100.7300,5.7900,,,6.4536,2.8258
2023-04-24,H30269,红利低波,10118.9200,5.8000,,,6.4425,2.8176
2023-04-25,H30269,红利低波,10196.4500,5.9100,,,6.3226,2.8157
2023-04-26,H30269,红利低波,10203.0200,5.8700,,,6.3657,2.8058
2023-04-27,H30269,红利低波,10236.8600,5.8900,,,6.3441,2.7852
2023-04-28,H30269,红利低波,10414.8600,5.9500,,,6.2801,2.7788
2023-05-04,H30269,红利低波,10694.3600,6.1500,,,6.0759,2.7613
2023-05-05,H30269,红利低波,10720.8400,6.1800,,,6.0464,2.7338
2023-05-08,H30269,红利低波,11032.5400,6.5400,,,5.7135,2.7484
2023-05-09,H30269,红利低波,10909.3800,6.4500,,,5.7933,2.7383
2023-05-10,H30269,红利低波,10636.9900,6.1900,,,6.0366,2.7210
2023-05-11,H30269,红利低波,10604.2700,6.1200,,,6.1056,2.7010
2023-05-12,H30269,红利低波,10481.2100,6.0600,,,6.1661,2.7058
2023-05-15,H30269,红利低波,10442.1800,6.1000,,,6.1257,2.7190
2023-05-16,H30269,红利低波,10335.1400,6.0900,,,6.1357,2.7129
2023-05-17,H30269,红利低波,10302.9800,6.0500,,,6.1763,2.7210
2023-05-18,H30269,红利低波,10408.3200,6.1700,,,6.0562,2.7184
2023-05-19,H30269,红利低波,10242.6300,6.0800,,,6.1458,2.7151
2023-05-22,H30269,红利低波,10217.3500,6.0800,,,6.1458,2.7132
2023-05-23,H30269,红利低波,10067.5700,5.9500,,,6.2801,2.6962
2023-05-24,H30269,红利低波,9927.1100,5.8000,,,6.4425,2.7037
2023-05-25,H30269,红利低波,9867.8800,5.7900,,,6.4536,2.7065
2023-05-26,H30269,红利低波,10007.5100,5.8200,,,6.4204,2.7205
2023-05-29,H30269,红利低波,10061.1100,5.9400,,,6.2907,2.6950
2023-05-30,H30269,红利低波,10096.0600,5.9100,,,6.3226,2.7000
2023-05-31,H30269,红利低波,10014.9900,5.8500,,,6.3874,2.6850
2023-06-01,H30269,红利低波,10055.8500,5.8700,,,6.3657,2.6825
2023-06-02,H30269,红利低波,10065.4100,5.8900,,,6.3441,2.6951
2023-06-05,H30269,红利低波,10177.2200,5.9700,,,6.2590,2.6926
2023-06-06,H30269,红利低波,10104.8000,5.9700,,,6.2590,2.6826
2023-06-07,H30269,红利低波,10197.9400,6.0100,,,6.2174,2.6827
2023-06-08,H30269,红利低波,10273.0800,6.1300,,,6.0957,2.6822
2023-06-09,H30269,红利低波,10279.2100,6.1200,,,6.1056,2.6703
2023-06-12,H30269,红利低波,10201.9900,6.0500,,,6.1763,2.6704
2023-06-13,H30269,红利低波,10191.8000,6.0300,,,6.1968,2.6227
2023-06-14,H30269,红利低波,10105.9400,5.9500,,,6.2801,2.6178
2023-06-15,H30269,红利低波,10082.8200,5.9600,,,6.2695,2.6482
2023-06-16,H30269,红利低波,10059.8700,5.9400,,,6.2907,2.6626
2023-06-19,H30269,红利低波,9898.9200,5.8600,,,6.3765,2.6876
2023-06-20,H30269,红利低波,9795.5400,5.8000,,,6.4425,2.6751
2023-06-21,H30269,红利低波,9678.3200,5.8100,,,6.4314,2.6701
2023-06-26,H30269,红利低波,9506.5100,5.7200,,,6.5326,2.6677
2023-06-27,H30269,红利低波,9695.7300,5.8200,,,6.4204,2.6676
2023-06-28,H30269,红利低波,9714.6300,5.8200,,,6.4204,2.6651
2023-06-29,H30269,红利低波,9664.0700,5.7800,,,6.4648,2.6526
2023-06-30,H30269,红利低波,9680.0200,5.8100,,,6.4314,2.6351
2023-07-03,H30269,红利低波,9814.6500,5.9300,,,6.3013,2.6402
2023-07-04,H30269,红利低波,9762.0500,5.8800,,,6.3548,2.6477
2023-07-05,H30269,红利低波,9720.3500,5.8500,,,6.3874,2.6402
2023-07-06,H30269,红利低波,9691.2600,5.8000,,,6.4425,2.6392
2023-07-07,H30269,红利低波,9715.5500,5.8100,,,6.4314,2.6403
2023-07-10,H30269,红利低波,9749.6300,5.7900,,,6.4536,2.6403
2023-07-11,H30269,红利低波,9771.3900,5.8200,,,6.4204,2.6353
2023-07-12,H30269,红利低波,9718.6600,5.8300,,,6.4093,2.6378
2023-07-13,H30269,红利低波,9856.0500,5.9400,,,6.2907,2.6413
2023-07-14,H30269,红利低波,9867.7000,5.9500,,,6.2801,2.6444
2023-07-17,H30269,红利低波,9738.5400,5.7600,,,6.4872,2.6364
2023-07-18,H30269,红利低波,9704.4900,5.6800,,,6.5786,2.6234
2023-07-19,H30269,红利低波,9782.0300,5.7100,,,6.5440,2.6233
2023-07-20,H30269,红利低波,9693.3400,5.6800,,,6.5786,2.6214
2023-07-21,H30269,红利低波,9679.6100,5.6700,,,6.5902,2.6079
2023-07-24,H30269,红利低波,9687.4600,5.6600,,,6.6019,2.5934
2023-07-25,H30269,红利低波,9869.7500,5.7800,,,6.4648,2.6630
2023-07-26,H30269,红利低波,9843.0600,5.7400,,,6.5098,2.6430
2023-07-27,H30269,红利低波,9861.4100,5.7800,,,6.4648,2.6395
2023-07-28,H30269,红利低波,10016.1200,5.8900,,,6.3441,2.6533
2023-07-31,H30269,红利低波,10093.5300,5.8900,,,6.3441,2.6597
2023-08-01,H30269,红利低波,10115.4800,5.9200,,,6.3119,2.6607
2023-08-02,H30269,红利低波,9980.7700,5.7500,,,6.4985,2.6525
2023-08-03,H30269,红利低波,9995.1300,5.7800,,,6.4648,2.6435
2023-08-04,H30269,红利低波,10013.5000,5.8000,,,6.4425,2.6469
2023-08-07,H30269,红利低波,9949.3000,5.7800,,,6.4648,2.6462
2023-08-08,H30269,红利低波,9943.2500,5.7700,,,6.4760,2.6454
2023-08-09,H30269,红利低波,9869.2100,5.7700,,,6.4760,2.6461
2023-08-10,H30269,红利低波,9882.4300,5.7900,,,6.4536,2.6475
2023-08-11,H30269,红利低波,9728.5600,5.6900,,,6.5670,2.6381
2023-08-14,H30269,红利低波,9733.0100,5.6600,,,6.6019,2.6212
2023-08-15,H30269,红利低波,9783.7300,5.7300,,,6.5212,2.5759
2023-08-16,H30269,红利低波,9749.4000,5.7000,,,6.5555,2.5649
2023-08-17,H30269,红利低波,9739.6400,5.6800,,,6.5786,2.5678
2023-08-18,H30269,红利低波,9698.1100,5.6800,,,6.5786,2.5639
2023-08-21,H30269,红利低波,9636.3500,5.6100,,,6.6607,2.5403
2023-08-22,H30269,红利低波,9759.4200,5.7000,,,6.5555,2.5564
2023-08-23,H30269,红利低波,9748.0300,5.7100,,,6.5440,2.5535
2023-08-24,H30269,红利低波,9692.5300,5.6600,,,6.6019,2.5543
2023-08-25,H30269,红利低波,9694.4200,5.6900,,,6.5670,2.5702
2023-08-28,H30269,红利低波,9825.1600,5.7800,,,6.4648,2.5837
2023-08-29,H30269,红利低波,9816.1800,5.7100,,,6.5440,2.5700
2023-08-30,H30269,红利低波,9734.7300,5.6800,,,6.5786,2.5600
2023-08-31,H30269,红利低波,9663.5900,5.6700,,,6.5902,2.5575
2023-09-01,H30269,红利低波,9735.9000,5.6800,,,6.5786,2.5850
2023-09-04,H30269,红利低波,9928.3200,5.7800,,,6.4648,2.6124
2023-09-05,H30269,红利低波,9820.6900,5.7500,,,6.4985,2.6150
2023-09-06,H30269,红利低波,9801.2300,5.7700,,,6.4760,2.6375
2023-09-07,H30269,红利低波,9769.4300,5.7800,,,6.4648,2.6350
2023-09-08,H30269,红利低波,9707.1400,5.7300,,,6.5212,2.6375
2023-09-11,H30269,红利低波,9789.8700,5.7500,,,6.4985,2.6300
2023-09-12,H30269,红利低波,9771.6600,5.7400,,,6.5098,2.6230
2023-09-13,H30269,红利低波,9798.4900,5.7800,,,6.4648,2.6150
2023-09-14,H30269,红利低波,9875.9200,5.8500,,,6.3874,2.6075
2023-09-15,H30269,红利低波,9863.6100,5.8000,,,6.4425,2.6400
2023-09-18,H30269,红利低波,9853.4000,5.8000,,,6.4425,2.6500
2023-09-19,H30269,红利低波,9918.6100,5.8600,,,6.3765,2.6625
2023-09-20,H30269,红利低波,9939.1600,5.8700,,,6.3657,2.6650
2023-09-21,H30269,红利低波,9860.3200,5.8200,,,6.4204,2.6576
2023-09-22,H30269,红利低波,9935.7600,5.8800,,,6.3548,2.6776
2023-09-25,H30269,红利低波,9914.3400,5.8700,,,6.3657,2.6976
2023-09-26,H30269,红利低波,9892.5100,5.8400,,,6.3984,2.6951
2023-09-27,H30269,红利低波,9865.8500,5.8100,,,6.4314,2.6877
2023-09-28,H30269,红利低波,9853.0400,5.8200,,,6.4204,2.6751
2023-10-09,H30269,红利低波,9817.4100,5.8100,,,6.4314,2.6702
2023-10-10,H30269,红利低波,9715.7000,5.7600,,,6.4872,2.6811
2023-10-11,H30269,红利低波,9692.4000,5.7500,,,6.4985,2.6976
2023-10-12,H30269,红利低波,9815.0700,5.8200,,,6.4204,2.6911
2023-10-13,H30269,红利低波,9797.9100,5.8500,,,6.3874,2.6702
2023-10-16,H30269,红利低波,9843.4600,5.8800,,,6.3548,2.6777
2023-10-17,H30269,红利低波,9892.1700,5.9200,,,6.3119,2.6882
2023-10-18,H30269,红利低波,9841.1400,5.9200,,,6.3119,2.7052
2023-10-19,H30269,红利低波,9654.9100,5.7900,,,6.4536,2.7177
2023-10-20,H30269,红利低波,9592.9600,5.7500,,,6.4985,2.7052
2023-10-23,H30269,红利低波,9453.1400,5.7100,,,6.5440,2.7047
2023-10-24,H30269,红利低波,9528.3200,5.6900,,,6.5670,2.7177
2023-10-25,H30269,红利低波,9627.6600,5.6400,,,6.6253,2.7052
2023-10-26,H30269,红利低波,9672.9200,5.7000,,,6.5555,2.7152
2023-10-27,H30269,红利低波,9700.2500,5.7000,,,6.5555,2.7133
2023-10-30,H30269,红利低波,9533.7600,5.5700,,,6.7085,2.7141
2023-10-31,H30269,红利低波,9548.6300,5.6000,,,6.6726,2.6938
2023-11-01,H30269,红利低波,9550.3800,5.6200,,,6.6488,2.6853
2023-11-02,H30269,红利低波,9578.1300,5.6600,,,6.6019,2.6553
2023-11-03,H30269,红利低波,9528.6600,5.6300,,,6.6370,2.6613
2023-11-06,H30269,红利低波,9514.7400,5.5700,,,6.7085,2.6554
2023-11-07,H30269,红利低波,9519.9200,5.5800,,,6.6965,2.6632
2023-11-08,H30269,红利低波,9524.8300,5.5600,,,6.7206,2.6464
2023-11-09,H30269,红利低波,9551.3100,5.6200,,,6.6488,2.6494
2023-11-10,H30269,红利低波,9484.5800,5.6100,,,6.6607,2.6444
2023-11-13,H30269,红利低波,9529.4100,5.6100,,,6.6607,2.6454
2023-11-14,H30269,红利低波,9529.6000,5.6000,,,6.6726,2.6573
2023-11-15,H30269,红利低波,9600.6100,5.6300,,,6.6370,2.6633
2023-11-16,H30269,红利低波,9601.5100,5.6300,,,6.6370,2.6558
2023-11-17,H30269,红利低波,9578.6200,5.6000,,,6.6726,2.6524
2023-11-20,H30269,红利低波,9596.8500,5.6300,,,6.6370,2.6584
2023-11-21,H30269,红利低波,9636.1000,5.6400,,,6.6253,2.6684
2023-11-22,H30269,红利低波,9620.9700,5.6300,,,6.6370,2.6823
2023-11-23,H30269,红利低波,9657.7300,5.6400,,,6.6253,2.7023
2023-11-24,H30269,红利低波,9655.0700,5.6400,,,6.6253,2.7053
2023-11-27,H30269,红利低波,9609.3300,5.6200,,,6.6488,2.7108
2023-11-28,H30269,红利低波,9602.0400,5.6100,,,6.6607,2.6898
2023-11-29,H30269,红利低波,9513.5600,5.5800,,,6.6965,2.6826
2023-11-30,H30269,红利低波,9550.5600,5.6300,,,6.6370,2.6680
2023-12-01,H30269,红利低波,9597.3900,5.6400,,,6.6253,2.6625
2023-12-04,H30269,红利低波,9616.3600,5.6300,,,6.6370,2.6725
2023-12-05,H30269,红利低波,9462.0500,5.5600,,,6.7206,2.6650
2023-12-06,H30269,红利低波,9449.1800,5.4900,,,6.8063,2.6725
2023-12-07,H30269,红利低波,9466.3900,5.5000,,,6.7939,2.6640
2023-12-08,H30269,红利低波,9434.4100,5.5100,,,6.7816,2.6636
2023-12-11,H30269,红利低波,9560.7300,5.2900,,,7.0636,2.6440
2023-12-12,H30269,红利低波,9618.3800,5.3500,,,6.9844,2.6375
2023-12-13,H30269,红利低波,9540.9300,5.3100,,,7.0370,2.6226
2023-12-14,H30269,红利低波,9527.8700,5.3000,,,7.0503,2.6376
2023-12-15,H30269,红利低波,9467.9000,5.2600,,,7.1039,2.6227
2023-12-18,H30269,红利低波,9460.7200,5.2900,,,7.0636,2.6126
2023-12-19,H30269,红利低波,9455.2400,5.3000,,,7.0503,2.6191
2023-12-20,H30269,红利低波,9437.4100,5.2900,,,7.0636,2.6222
2023-12-21,H30269,红利低波,9412.8400,5.2900,,,7.0636,2.5901
2023-12-22,H30269,红利低波,9416.0100,5.3100,,,7.0370,2.5877
2023-12-25,H30269,红利低波,9419.9400,5.3400,,,6.9975,2.5678
2023-12-26,H30269,红利低波,9410.3600,5.3500,,,6.9844,2.5804
2023-12-27,H30269,红利低波,9477.2000,5.3900,,,6.9326,2.5577
2023-12-28,H30269,红利低波,9440.7900,5.3500,,,6.9844,2.5694
2023-12-29,H30269,红利低波,9496.4800,5.3800,,,6.9454,2.5553
2024-01-02,H30269,红利低波,9597.9200,5.4100,,,6.9069,2.5601
2024-01-03,H30269,红利低波,9718.8400,5.4700,,,6.8312,2.5531
2024-01-04,H30269,红利低波,9797.7900,5.5400,,,6.7449,2.5368
2024-01-05,H30269,红利低波,9831.1300,5.5400,,,6.7449,2.5175
2024-01-08,H30269,红利低波,9740.6400,5.5200,,,6.7693,2.5136
2024-01-09,H30269,红利低波,9799.6600,5.5300,,,6.7571,2.4862
2024-01-10,H30269,红利低波,9730.2900,5.4900,,,6.8063,2.4982
2024-01-11,H30269,红利低波,9668.8300,5.4200,,,6.8942,2.4992
2024-01-12,H30269,红利低波,9707.0100,5.4500,,,6.8562,2.5172
2024-01-15,H30269,红利低波,9777.7400,5.5000,,,6.7939,2.5212
2024-01-16,H30269,红利低波,9829.1500,5.5300,,,6.7571,2.5252
2024-01-17,H30269,红利低波,9701.1900,5.4700,,,6.8312,2.5077
2024-01-18,H30269,红利低波,9631.5900,5.4600,,,6.8437,2.5092
2024-01-19,H30269,红利低波,9573.9700,5.4400,,,6.8688,2.5027
2024-01-22,H30269,红利低波,9301.4600,5.4100,,,6.9069,2.4922
2024-01-23,H30269,红利低波,9390.5300,5.4100,,,6.9069,2.5042
2024-01-24,H30269,红利低波,9614.9700,5.5500,,,6.7327,2.5042
2024-01-25,H30269,红利低波,9904.6500,5.7300,,,6.5212,2.4984
2024-01-26,H30269,红利低波,10044.0700,5.8500,,,6.3874,2.4994
2024-01-29,H30269,红利低波,10068.1400,5.8900,,,6.3441,2.4940
2024-01-30,H30269,红利低波,9942.7900,5.8600,,,6.3765,2.4557
2024-01-31,H30269,红利低波,9934.8900,5.8900,,,6.3441,2.4330
